"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"participante";-1,53034866138734;-0,0453059762641656;2,12172635789782;-0,783388820678304;-0,560321468584207;-0,0165883185946429;0,776848347561123;-0,286829783009702;0,409673346242545;0,000272212747815059;0,523791320362642;0,0662631206470012;0,000385877385060636;3,38204620913652e-07;0,000741732475087057;0,000101116793706542;0,000164766361299677;1,28121170359786;0,000270464547129131
"oriente";1,27050316850302;1,36400325410178;-0,373307199930729;-2,93654149272851;0,363188961594486;0,389917111385423;-0,106714455862661;-0,839446513683095;0,191251683945988;0,167118725770134;0,010982699887875;0,630646890396005;0,0002659622851737;0,000306548618796588;2,29615543267846e-05;0,00142082579887237;0,000164766361299677;1,55676293324479;0,000399313061082994
"orientação";1,49364375383834;-1,27496216135934;-0,214014804264893;0,954692099915827;0,68077834709151;-0,581106860711562;-0,0975444407852661;0,435133014878433;0,549991655496841;0,303806581517599;0,00751055965386282;0,138691203331699;0,00036758908313786;0,000267832418259093;7,54668431499053e-06;0,000150174158973455;0,000164766361299677;1,07924076397829;0,00019191337023536
"online";1,34752338942747;0,370765493059649;-0,376637908738776;-2,13319836744905;0,522717059095459;0,143823439108215;-0,14610140465424;-0,827487809004905;0,376475671968875;0,0216074466054488;0,0195629783150904;0,582353903110587;0,000299185936376146;2,26499457661248e-05;2,33731157811768e-05;0,000749775139209008;0,000164766361299677;1,17683944731751;0,00022819335081437
"oms";0,614526582118741;-0,904146867447321;-0,894377041647135;-0,672306322913011;0,392844771001837;-0,577988616651476;-0,571743117936076;-0,42978128392307;0,208820906468825;0,342697655574696;0,294209394062588;0,154272043893893;6,22228498204939e-05;0,000134693461727213;0,00013179830828206;7,44737019423999e-05;0,000164766361299677;0,72061458704945;8,55607630442974e-05
"oligárquico";1,25070297490795;2,21587292326497;0,0499041052942124;0,766469049286429;0,470564461689049;0,833699983310794;0,0187759195548191;0,288376299420995;0,27681109914851;0,658726864576228;0,000293136773051603;0,0641688995022121;0,000206189669998498;0,00064721450102931;3,28269916986205e-07;7,74368685842013e-05;0,000131813089039742;1,27383095042267;0,000213885888124264
"obscuro";1,42454361035192;-0,622472267982485;-0,379968617546823;-1,3298552421696;0,684616688262862;-0,299151882430867;-0,182607857490905;-0,639110719494394;0,578036159030494;0,0836727540655066;0,0273540468855964;0,310937040018404;0,000334364413397893;6,38423061370953e-05;2,37883329467547e-05;0,000291391775707831;0,000164766361299677;1,0040321271431;0,000166097757914634
"nomeação";0,0279352024907981;-2,27326283878983;0,10543957685444;0,62957138663098;0,0118301743258249;-0,962695569511692;0,0446522116830949;0,266614829688426;0,000187113214774638;0,939378590775352;0,00177308984614544;0,0586612061637301;1,28579637876803e-07;0,000851467068843139;1,83179074132394e-06;6,53068165268001e-05;0,000164766361299677;1,09433164343112;0,000197317891289568
"nomear";-0,195975280566834;-2,05878667425448;2,12623434632321;0,31815278113147;-0,0656943755266571;-0,690141657236337;0,712751308231432;0,10665043171796;0,00607564741231618;0,508338742076545;0,475701863211567;0,00988374729957517;5,06245443791596e-06;0,000558703297975064;0,000595910168784615;1,33422780124813e-05;0,000131813089039742;1,34726918751333;0,000239258454310003
"negação";0,43672590795576;2,10457225763278;-0,379862057761111;2,16462007694601;0,142068232609346;0,684623594785306;-0,123570253558067;0,7041573284303;0,0291779003209621;0,513693825923603;0,01468285728918;0,442445416466257;3,14258087853066e-05;0,000729787185724233;2,37749922438717e-05;0,000772025979950857;0,000164766361299677;1,37003386420218;0,000309265272039275
"necessitar";-1,45332844046289;-1,0385437373063;2,11839564908978;0,019954304601149;-0,524467925904876;-0,374783059838182;0,764473151003751;0,00720098255539918;0,357082955776698;0,138239354897045;0,504636138947847;4,15503784126313e-05;0,000348013503568557;0,000177712564143237;0,000739405543742585;6,56057259796077e-08;0,000164766361299677;1,30325252717106;0,000279850252022961
"nascer";1,25466301362697;2,04549898943233;-0,0347381557507758;0,0258669408834418;0,52277075428762;0,852282276584297;-0,0144740792445111;0,0107777786145616;0,331585007550474;0,668158924097622;0,000169074001749509;8,69943501553851e-05;0,000259371791630447;0,000689393349332482;1,98830070679028e-07;1,10244946725676e-07;0,000164766361299677;1,16755948534882;0,000224608704908061
"nacionalista";1,50156383127637;-1,61571002902462;-0,38329932635487;-0,526512116890147;0,652894185836782;-0,702526034508748;-0,166662180054994;-0,228932458767331;0,500750841284534;0,439543104822253;0,0217036522973897;0,0380024015958264;0,00037149771623894;0,0004301256999095;2,42072058235183e-05;4,56757083688368e-05;0,000164766361299677;1,13705721625769;0,000213026282383787
"música";1,55932899696971;-2,36063834980622;-0,385797357960905;0,0759952270694428;0,545916644393255;-0,826452768502756;-0,135066557142907;0,0266057127343086;0,359753814432835;0,625071004802844;0,0146477532963148;0,000527427468007669;0,000320504438250914;0,000734543388726795;1,96190076332452e-05;7,61256776818845e-07;0,000131813089039742;1,3931068097762;0,000255815802207187
"mágico";0,537506361194292;0,0890908935948132;-0,891046332839088;-1,47564944819246;0,297316483855822;0,0492797725562328;-0,492873725333607;-0,816241326643162;0,133316384954378;0,00277666497433683;0,243691009731932;0,620215940339355;4,76031582950518e-05;1,30778147392116e-06;0,000130818487982928;0,000358785555584051;0,000164766361299677;0,78884414751555;0,00010253000215342
"muro";1,65560427312527;-3,60218555110889;-0,389960743970964;1,08017413366876;0,401123098362737;-0,87274468458016;-0,0944804651694899;0,261706738924147;0,204560349087165;0,734143703908139;0,0075487106806426;0,0537472363240561;0,000451628799378939;0,00213796558765861;2,50559187106023e-05;0,000192245462177396;0,000164766361299677;1,96153099232865;0,000633955683428757
"mudado";1,36677844465859;0,122456052799116;-0,377470585940788;-1,93236258612919;0,569511386460429;0,0510251801838423;-0,157285035908558;-0,805179873791174;0,4365651685226;0,0026567696010933;0,0221483660295077;0,538629695846801;0,000246237832568818;1,97660118198641e-06;1,87812618797181e-05;0,000492193391454808;0,000131813089039742;1,10846744727772;0,000161958753268882
"motivar";1,25070297490795;2,21587292326497;0,0499041052942124;0,766469049286429;0,470564461689049;0,833699983310794;0,0187759195548191;0,288376299420995;0,27681109914851;0,658726864576228;0,000293136773051603;0,0641688995022121;0,000206189669998498;0,00064721450102931;3,28269916986205e-07;7,74368685842013e-05;0,000131813089039742;1,27383095042267;0,000213885888124264
"moral";1,25070297490795;2,21587292326497;0,0499041052942124;0,766469049286429;0,470564461689049;0,833699983310794;0,0187759195548191;0,288376299420995;0,27681109914851;0,658726864576228;0,000293136773051603;0,0641688995022121;0,000206189669998498;0,00064721450102931;3,28269916986205e-07;7,74368685842013e-05;0,000131813089039742;1,27383095042267;0,000213885888124264
"moderação";0,431088571014998;1,32009032580791;1,09223261181877;-0,461867991390367;0,236066069847305;0,722887489972635;0,59811156538906;-0,252921020984338;0,0764084235707869;0,543195368411833;0,326257964015471;0,0541382440019094;2,44957959612144e-05;0,000229702559585006;0,000157249334781579;2,81186372465527e-05;0,000131813089039742;0,835690091803593;9,20553522096747e-05
"mistura";-1,48777862661486;-1,05157820873844;-0,409557487054541;0,334677942342956;-0,784231816673099;-0,554303627071982;-0,215884276302349;0,176414075339433;0,684750886376603;0,25934606811838;0,0345150361584198;0,0213880093465971;0,000291766327267119;0,000145761118973643;2,2109976300327e-05;1,47642951414902e-05;0,000131813089039742;0,963432688823042;0,000122349244828682
"militarização";0,292850869123119;-0,917856698135725;1,29305383090523;-0,766745310155189;0,164013625125119;-0,514053466385044;0,724185818275746;-0,42942224567333;0,0389920926415905;0,290384754866381;0,505637576189195;0,164985576302835;8,47837918139121e-06;8,32855320285325e-05;0,0001652924480609;5,8119525207109e-05;9,88598167798062e-05;0,794708044561457;6,243599249562e-05
"mexer";-1,39186331114457;0,201238280565575;3,80856663139773;0,538801061135618;-0,339850380951286;0,0491362231941817;0,929935296228548;0,131558712998418;0,164241092361875;0,00260285746472547;0,817964372137849;0,0151916780355527;0,000319199149296503;6,67251788785824e-06;0,00238996569330328;4,78327594214836e-05;0,000164766361299677;1,8403695483321;0,000558057087330801
"mesa";-0,75453940207993;0,659816755439693;-1,65932826018151;-1,29266919458703;-0,323832126419572;0,283179198292767;-0,712148096496285;-0,554785890420405;0,15132808294468;0,0877289442347036;0,486791429995866;0,274151542824751;7,5045107663763e-05;5,73859026901686e-05;0,00036293024122283;0,000220258834328648;0,000131813089039742;1,03937321861222;0,00014239724346778
"memória";-0,0646401100397894;0,952994701166317;1,80227197677849;-0,458268107393457;-0,0309195374421635;0,455849399494484;0,862087267992933;-0,21920503997254;0,00140077539964255;0,230826594183644;0,724315223107071;0,0434574073096437;6,88450508461755e-07;0,000149640628163692;0,000535191504363186;3,46025272282972e-05;0,000164766361299677;0,925480340893219;0,000141124672342291
"mello";1,25070297490795;2,21587292326497;0,0499041052942124;0,766469049286429;0,470564461689049;0,833699983310794;0,0187759195548191;0,288376299420995;0,27681109914851;0,658726864576228;0,000293136773051603;0,0641688995022121;0,000206189669998498;0,00064721450102931;3,28269916986205e-07;7,74368685842013e-05;0,000131813089039742;1,27383095042267;0,000213885888124264
"melhorar";-0,75453940207993;0,659816755439693;-1,65932826018151;-1,29266919458703;-0,323832126419572;0,283179198292767;-0,712148096496285;-0,554785890420405;0,15132808294468;0,0877289442347036;0,486791429995866;0,274151542824751;7,5045107663763e-05;5,73859026901686e-05;0,00036293024122283;0,000220258834328648;0,000131813089039742;1,03937321861222;0,00014239724346778
"melhora";-2,48677111730131;-0,232776964893466;0,0897621823875774;0,0331744335703377;-0,994917521144083;-0,0931303565816627;0,0359124196723212;0,0132725625545217;0,992438361640031;0,0065925351861753;0,000860084935666757;0,000109018238127987;0,00101892021845449;8,92788429859189e-06;1,32756366357686e-06;1,81332472601454e-07;0,000164766361299677;1,33762201181107;0,000294805352679347
"mediação";1,23090278131289;3,06774259242816;0,473115410519154;4,46947959130137;0,220627851834949;0,54986426907582;0,084801528014679;0,801112562274981;0,0717079330410089;0,337674348373183;0,00704654951454431;0,583571169071265;0,000249641082357444;0,00155062357697849;3,68810043614822e-05;0,0032914136652375;0,000164766361299677;2,4631423691484;0,000999649102137677
"mccartney";0,537263943968095;-0,347391710076348;0,87646357319624;-1,30919435579852;0,315954984520774;-0,204294636950988;0,515432010301971;-0,769912976787384;0,148097887260926;0,046941062154788;0,262158434213289;0,542802616370998;3,80481836799779e-05;1,59073354286917e-05;0,000101257285327875;0,00022592629819478;0,000131813089039742;0,748105121949406;7,37706812742287e-05
"materialista";1,27050316850302;1,36400325410178;-0,373307199930729;-2,93654149272851;0,363188961594486;0,389917111385423;-0,106714455862661;-0,839446513683095;0,191251683945988;0,167118725770134;0,010982699887875;0,630646890396005;0,00021276982813896;0,000245238895037271;1,83692434614277e-05;0,00113666063909789;0,000131813089039742;1,55676293324479;0,000319450448866396
"mata";-1,40104711816943;0,0722144790198111;1,49155058821793;-0,868268882996426;-0,629929916902695;0,0324686159217521;0,670621512943766;-0,390385546797142;0,501771003188209;0,00101062301178937;0,378267191083121;0,118951182716883;0,000258740265910615;6,87396161616388e-07;0,000293247631610528;9,93726821564438e-05;0,000131813089039742;1,05986200849378;0,000148066628491196
"mario";-0,37898206516782;-1,94103216071006;0,22928965706079;0,516920699871536;-0,184245303484115;-0,943649033534318;0,11147108619039;0,251305325445621;0,0448857437463516;0,892641578573254;0,0109285529360362;0,0515441247443606;1,8931972018568e-05;0,000496619765229126;6,92990797272192e-06;3,52213813953309e-05;0,000131813089039742;0,95854787556612;0,000121111715514707
"marcelo";0,0973204092471371;-1,37422868858323;1,62632603707242;-0,332786073640525;0,0451135145630246;-0,637032729670209;0,753894110446838;-0,154265168998919;0,00289743587603394;0,437990349494047;0,538200170820074;0,0209120438098474;1,5605453858878e-06;0,000311162012872401;0,000435796543013854;1,82473094986287e-05;0,000164766361299677;0,968827312750632;0,000154654050275425
"manifesto";1,65560427312527;-3,60218555110889;-0,389960743970964;1,08017413366876;0,401123098362737;-0,87274468458016;-0,09448046516949;0,261706738924147;0,204560349087165;0,734143703908139;0,0075487106806426;0,0537472363240563;0,000361303039503151;0,00171037247012689;2,00447349684818e-05;0,000153796369741917;0,000131813089039742;1,96153099232865;0,000507164546743006
"maiúsculo";1,33960331198945;0,711513360724925;-0,207353386648799;-0,651994150643079;0,805052379422472;0,42759339195109;-0,124611768132325;-0,391824533163651;0,726731125845588;0,155427547905963;0,011581537646968;0,106259788601481;0,000295679337226173;8,34131784238577e-05;7,08420005185633e-06;7,00415824940339e-05;0,000164766361299677;0,842051581258155;0,000116827731084716
"magistrado";-0,10592547001237;2,03037181387798;-0,666372833131328;3,09672076205239;-0,0281420611317118;0,539425009863876;-0,177040564505437;0,822730406420118;0,00119988060613525;0,334217299657491;0,0315859848042016;0,632996834932174;1,10922743004102e-06;0,000407540667889357;4,38989737759974e-05;0,000948033956184638;9,88598167798062e-05;1,63862941518292;0,000265449122813818
"luz";-1,0904477727101;-0,133510437669582;-1,75057865894974;1,32065260712669;-0,444597675080168;-0,0544349135028337;-0,713746427194479;0,538456855441886;0,275406537975088;0,0031299362036405;0,472117813329378;0,249345712491892;0,000195919782674556;2,93696648103925e-06;0,000504930739005183;0,000287372851234186;0,000164766361299677;1,1134407473071;0,000204269145482732
"limitação";-1,82315951674891;0,143101245406905;-0,913385144922044;-0,4653601506942;-0,869629585004097;0,0682579201180863;-0,435675944551404;-0,221972323873938;0,825195701372739;0,00385420656013427;0,137764756412467;0,033185335654659;0,000547668658721434;3,37408001664259e-06;0,000137460031464487;3,56818147126687e-05;0,000164766361299677;1,07546319937942;0,000190572248932219
"ligação";1,65560427312527;-3,60218555110889;-0,389960743970964;1,08017413366876;0,401123098362737;-0,87274468458016;-0,09448046516949;0,261706738924147;0,204560349087165;0,734143703908139;0,0075487106806426;0,0537472363240563;0,000361303039503151;0,00171037247012689;2,00447349684818e-05;0,000153796369741917;0,000131813089039742;1,96153099232865;0,000507164546743006
"ligado";-1,45332844046289;-1,0385437373063;2,11839564908978;0,019954304601149;-0,524467925904876;-0,374783059838182;0,764473151003751;0,00720098255539918;0,357082955776698;0,138239354897045;0,504636138947847;4,15503784126313e-05;0,000348013503568557;0,000177712564143237;0,000739405543742585;6,56057259796077e-08;0,000164766361299677;1,30325252717106;0,000279850252022961
"liberar";-2,77958197266288;-0,0443697432223954;-2,94534932043229;0,351203103554442;-0,683737540300353;-0,0109143243095563;-0,7245139447168;0,0863909568171919;0,569183070747383;0,000109953073183369;0,425098176823462;0,00560879935597053;0,00076379845212738;1,9462276217175e-07;0,000857617078300695;1,21937276688465e-05;9,88598167798062e-05;1,9742532562841;0,000385323527313157
